publisher,metric,count
Association for Child and Adolescent Mental Health,FsF-R1.1-01M,1
Association for Child and Adolescent Mental Health,FsF-R1.3-02D,1
Sigma Theta Tau International,FsF-F3-01M,1
Sigma Theta Tau International,FsF-A1-01M,1
Sigma Theta Tau International,FsF-A1-03D,1
Sigma Theta Tau International,FsF-R1.1-01M,1
Sigma Theta Tau International,FsF-R1.3-02D,1
American Academy of Implant Dentistry,FsF-F3-01M,2
American Academy of Implant Dentistry,FsF-A1-01M,2
American Academy of Implant Dentistry,FsF-A1-03D,2
American Academy of Implant Dentistry,FsF-R1.1-01M,2
American Academy of Implant Dentistry,FsF-R1.3-02D,2
erc,FsF-F3-01M,2
erc,FsF-A1-01M,2
erc,FsF-A1-03D,2
erc,FsF-R1.1-01M,2
erc,FsF-R1.3-02D,2
erc,FsF-I3-01M,1
American Meteorological Society,FsF-F3-01M,2
American Meteorological Society,FsF-A1-01M,2
American Meteorological Society,FsF-A1-03D,2
American Meteorological Society,FsF-R1.1-01M,2
American Meteorological Society,FsF-R1.3-02D,2
American Meteorological Society,FsF-F4-01M,1
American Meteorological Society,FsF-R1-01MD,1
AMETSOC,FsF-F3-01M,1
AMETSOC,FsF-A1-01M,1
AMETSOC,FsF-A1-03D,1
AMETSOC,FsF-R1.1-01M,1
AMETSOC,FsF-R1.3-02D,1
ACM Other conferences,FsF-F3-01M,2
ACM Other conferences,FsF-A1-01M,2
ACM Other conferences,FsF-A1-03D,2
ACM Other conferences,FsF-R1.1-01M,2
ACM Other conferences,FsF-R1.3-02D,2
Communications of the ACM,FsF-F3-01M,1
Communications of the ACM,FsF-A1-01M,1
Communications of the ACM,FsF-A1-03D,1
Communications of the ACM,FsF-R1.1-01M,1
Communications of the ACM,FsF-R1.3-02D,1
"Now Publishers, Inc.",FsF-F3-01M,1
"Now Publishers, Inc.",FsF-A1-01M,1
"Now Publishers, Inc.",FsF-A1-03D,1
"Now Publishers, Inc.",FsF-I3-01M,1
"Now Publishers, Inc.",FsF-R1.1-01M,1
"Now Publishers, Inc.",FsF-R1.3-02D,1
The New York Academy of Sciences,FsF-F3-01M,1
The New York Academy of Sciences,FsF-A1-01M,1
The New York Academy of Sciences,FsF-A1-03D,1
The New York Academy of Sciences,FsF-R1.1-01M,1
The New York Academy of Sciences,FsF-R1.3-02D,1
Physiology,FsF-F3-01M,1
Physiology,FsF-A1-03D,1
Physiology,FsF-R1.1-01M,1
Physiology,FsF-R1.3-02D,1
Physica-Verlag,FsF-F3-01M,2
Physica-Verlag,FsF-A1-03D,2
Physica-Verlag,FsF-R1.1-01M,2
Physica-Verlag,FsF-R1.3-02D,2
"Wolters KluwerPhiladelphia, PA",FsF-F3-01M,2
"Wolters KluwerPhiladelphia, PA",FsF-A1-03D,2
"Wolters KluwerPhiladelphia, PA",FsF-R1.1-01M,2
"Wolters KluwerPhiladelphia, PA",FsF-R1.3-02D,2
"Wolters KluwerPhiladelphia, PA",FsF-I3-01M,1
Journal of Urology,FsF-F3-01M,2
Journal of Urology,FsF-A1-03D,2
Journal of Urology,FsF-R1.1-01M,2
Journal of Urology,FsF-R1.3-02D,2
Journal of Urology,FsF-I3-01M,1
International Society of Endovascular Specialists,FsF-F3-01M,2
International Society of Endovascular Specialists,FsF-A1-03D,2
International Society of Endovascular Specialists,FsF-R1.1-01M,2
International Society of Endovascular Specialists,FsF-R1.3-02D,2
Bioscientifica Ltd,FsF-F3-01M,1
Bioscientifica Ltd,FsF-A1-01M,1
Bioscientifica Ltd,FsF-A1-03D,1
Bioscientifica Ltd,FsF-I3-01M,1
Bioscientifica Ltd,FsF-R1.1-01M,1
Bioscientifica Ltd,FsF-R1.3-02D,1
American College of Clinical Pharmacology,FsF-F3-01M,1
American College of Clinical Pharmacology,FsF-A1-01M,1
American College of Clinical Pharmacology,FsF-A1-03D,1
American College of Clinical Pharmacology,FsF-R1.1-01M,1
American College of Clinical Pharmacology,FsF-R1.3-02D,1
"Physicians Postgraduate Press, Inc",FsF-F3-01M,2
"Physicians Postgraduate Press, Inc",FsF-A1-01M,2
"Physicians Postgraduate Press, Inc",FsF-A1-03D,2
"Physicians Postgraduate Press, Inc",FsF-R1.1-01M,2
"Physicians Postgraduate Press, Inc",FsF-R1.3-02D,2
© Georg Thieme Verlag,FsF-F3-01M,1
© Georg Thieme Verlag,FsF-A1-01M,1
© Georg Thieme Verlag,FsF-A1-03D,1
© Georg Thieme Verlag,FsF-I3-01M,1
© Georg Thieme Verlag,FsF-R1.1-01M,1
© Georg Thieme Verlag,FsF-R1.3-02D,1
Psychiatric Services,FsF-F3-01M,1
Psychiatric Services,FsF-A1-01M,1
Psychiatric Services,FsF-A1-03D,1
Psychiatric Services,FsF-R1.1-01M,1
Psychiatric Services,FsF-R1.3-02D,1
Servicio Nacional de Geología y Minería,FsF-F3-01M,1
Servicio Nacional de Geología y Minería,FsF-F4-01M,1
Servicio Nacional de Geología y Minería,FsF-A1-01M,1
Servicio Nacional de Geología y Minería,FsF-A1-03D,1
Servicio Nacional de Geología y Minería,FsF-R1-01MD,1
Servicio Nacional de Geología y Minería,FsF-R1.1-01M,1
Servicio Nacional de Geología y Minería,FsF-R1.3-02D,1
SciELO Agencia Nacional de Investigacion y Desarrollo (ANID),FsF-F3-01M,2
SciELO Agencia Nacional de Investigacion y Desarrollo (ANID),FsF-F4-01M,2
SciELO Agencia Nacional de Investigacion y Desarrollo (ANID),FsF-A1-01M,2
SciELO Agencia Nacional de Investigacion y Desarrollo (ANID),FsF-A1-03D,2
SciELO Agencia Nacional de Investigacion y Desarrollo (ANID),FsF-R1-01MD,2
SciELO Agencia Nacional de Investigacion y Desarrollo (ANID),FsF-R1.1-01M,2
SciELO Agencia Nacional de Investigacion y Desarrollo (ANID),FsF-R1.3-02D,2
"Springer, Vienna",FsF-F3-01M,1
"Springer, Vienna",FsF-A1-01M,1
"Springer, Vienna",FsF-A1-03D,1
"Springer, Vienna",FsF-R1.1-01M,1
"Springer, Vienna",FsF-R1.3-02D,1
The Radiological Society of North America,FsF-F3-01M,1
The Radiological Society of North America,FsF-A1-03D,1
The Radiological Society of North America,FsF-R1.1-01M,1
The Radiological Society of North America,FsF-R1.3-02D,1
Springer International Publishing AG,FsF-F3-01M,2
Springer International Publishing AG,FsF-A1-03D,2
Springer International Publishing AG,FsF-R1.1-01M,2
Springer International Publishing AG,FsF-R1.3-02D,2
BMJ Publishing Group Ltd and British Association of Sport and Exercise Medicine,FsF-F3-01M,2
BMJ Publishing Group Ltd and British Association of Sport and Exercise Medicine,FsF-A1-03D,2
BMJ Publishing Group Ltd and British Association of Sport and Exercise Medicine,FsF-R1.1-01M,2
BMJ Publishing Group Ltd and British Association of Sport and Exercise Medicine,FsF-R1.3-02D,2
British Journal of Sports Medicine,FsF-F3-01M,1
British Journal of Sports Medicine,FsF-A1-03D,1
British Journal of Sports Medicine,FsF-R1.1-01M,1
British Journal of Sports Medicine,FsF-R1.3-02D,1
American Mathematical Society (AMS),FsF-F3-01M,4
American Mathematical Society (AMS),FsF-A1-01M,4
American Mathematical Society (AMS),FsF-A1-03D,4
American Mathematical Society (AMS),FsF-R1.1-01M,4
American Mathematical Society (AMS),FsF-R1.3-02D,4
American Academy of Sleep Medicine (AASM),FsF-F3-01M,3
American Academy of Sleep Medicine (AASM),FsF-F4-01M,1
American Academy of Sleep Medicine (AASM),FsF-A1-01M,1
American Academy of Sleep Medicine (AASM),FsF-A1-03D,3
American Academy of Sleep Medicine (AASM),FsF-R1-01MD,1
American Academy of Sleep Medicine (AASM),FsF-R1.1-01M,3
American Academy of Sleep Medicine (AASM),FsF-R1.3-02D,3
Korean Society of Epidemiology,FsF-F3-01M,1
Korean Society of Epidemiology,FsF-A1-01M,1
Korean Society of Epidemiology,FsF-A1-03D,1
Korean Society of Epidemiology,FsF-R1.1-01M,1
Korean Society of Epidemiology,FsF-R1.3-02D,1
Regional Anesthesia & Pain Medicine,FsF-F3-01M,1
Regional Anesthesia & Pain Medicine,FsF-A1-03D,1
Regional Anesthesia & Pain Medicine,FsF-R1.1-01M,1
Regional Anesthesia & Pain Medicine,FsF-R1.3-02D,1
一般社団法人 日本プライマリ・ケア連合学会,FsF-F3-01M,1
一般社団法人 日本プライマリ・ケア連合学会,FsF-A1-01M,1
一般社団法人 日本プライマリ・ケア連合学会,FsF-A1-03D,1
一般社団法人 日本プライマリ・ケア連合学会,FsF-R1-01MD,1
一般社団法人 日本プライマリ・ケア連合学会,FsF-R1.1-01M,1
一般社団法人 日本プライマリ・ケア連合学会,FsF-R1.3-02D,1
The Japan Primary Care Association,FsF-F3-01M,2
The Japan Primary Care Association,FsF-A1-01M,2
The Japan Primary Care Association,FsF-A1-03D,2
The Japan Primary Care Association,FsF-R1-01MD,2
The Japan Primary Care Association,FsF-R1.1-01M,2
The Japan Primary Care Association,FsF-R1.3-02D,2
Taiwan Association for Aerosol Research,FsF-F3-01M,1
Taiwan Association for Aerosol Research,FsF-A1-01M,1
Taiwan Association for Aerosol Research,FsF-A1-03D,1
Taiwan Association for Aerosol Research,FsF-I3-01M,1
Taiwan Association for Aerosol Research,FsF-R1.1-01M,1
Taiwan Association for Aerosol Research,FsF-R1.3-02D,1
American Chemical Society and American Society of Pharmacognosy,FsF-F3-01M,1
American Chemical Society and American Society of Pharmacognosy,FsF-A1-03D,1
American Chemical Society and American Society of Pharmacognosy,FsF-R1.1-01M,1
American Chemical Society and American Society of Pharmacognosy,FsF-R1.3-02D,1
ZSL Publications,FsF-F3-01M,1
ZSL Publications,FsF-A1-01M,1
ZSL Publications,FsF-A1-03D,1
ZSL Publications,FsF-I3-01M,1
ZSL Publications,FsF-R1.1-01M,1
ZSL Publications,FsF-R1.3-02D,1
Schweizerbart'sche Verlagsbuchhandlung,FsF-F3-01M,2
Schweizerbart'sche Verlagsbuchhandlung,FsF-A1-01M,2
Schweizerbart'sche Verlagsbuchhandlung,FsF-A1-03D,2
Schweizerbart'sche Verlagsbuchhandlung,FsF-R1.1-01M,2
Schweizerbart'sche Verlagsbuchhandlung,FsF-R1.3-02D,2
American Academy of Sleep Medicine,FsF-F3-01M,1
American Academy of Sleep Medicine,FsF-A1-03D,1
American Academy of Sleep Medicine,FsF-R1.1-01M,1
American Academy of Sleep Medicine,FsF-R1.3-02D,1
Journal of Clinical Sleep Medicine,FsF-F3-01M,1
Journal of Clinical Sleep Medicine,FsF-A1-03D,1
Journal of Clinical Sleep Medicine,FsF-R1.1-01M,1
Journal of Clinical Sleep Medicine,FsF-R1.3-02D,1
Philosophical Transactions of the Royal Society B: Biological Sciences,FsF-F3-01M,1
Philosophical Transactions of the Royal Society B: Biological Sciences,FsF-A1-01M,1
Philosophical Transactions of the Royal Society B: Biological Sciences,FsF-A1-03D,1
Philosophical Transactions of the Royal Society B: Biological Sciences,FsF-R1.1-01M,1
Philosophical Transactions of the Royal Society B: Biological Sciences,FsF-R1.3-02D,1
National Institute of Occupational Safety and Health,FsF-F3-01M,1
National Institute of Occupational Safety and Health,FsF-A1-01M,1
National Institute of Occupational Safety and Health,FsF-A1-03D,1
National Institute of Occupational Safety and Health,FsF-R1.1-01M,1
National Institute of Occupational Safety and Health,FsF-R1.3-02D,1
National Institute of Industrial Health,FsF-F3-01M,2
National Institute of Industrial Health,FsF-A1-01M,2
National Institute of Industrial Health,FsF-A1-03D,2
National Institute of Industrial Health,FsF-R1.1-01M,2
National Institute of Industrial Health,FsF-R1.3-02D,2
Waxmann : Münster [u.a.],FsF-F3-01M,1
Waxmann : Münster [u.a.],FsF-A1-03D,1
Waxmann : Münster [u.a.],FsF-I1-01M,1
Waxmann : Münster [u.a.],FsF-R1.3-02D,1
Springer Basel,FsF-F3-01M,6
Springer Basel,FsF-A1-01M,6
Springer Basel,FsF-A1-03D,6
Springer Basel,FsF-R1.1-01M,6
Springer Basel,FsF-R1.3-02D,6
PeerJ Inc.,FsF-F3-01M,1
PeerJ Inc.,FsF-A1-01M,1
PeerJ Inc.,FsF-A1-03D,1
PeerJ Inc.,FsF-R1.3-02D,1
PeerJ,FsF-F3-01M,3
PeerJ,FsF-A1-01M,3
PeerJ,FsF-A1-03D,3
PeerJ,FsF-R1.3-02D,3
IGiPZ PAN,FsF-F3-01M,3
IGiPZ PAN,FsF-A1-03D,3
IGiPZ PAN,FsF-R1.1-01M,3
IGiPZ PAN,FsF-R1.3-02D,3
"Institute of Geography and Spatial Organization, Polish Academy of Sciences",FsF-F3-01M,2
"Institute of Geography and Spatial Organization, Polish Academy of Sciences",FsF-A1-03D,2
"Institute of Geography and Spatial Organization, Polish Academy of Sciences",FsF-R1.1-01M,2
"Institute of Geography and Spatial Organization, Polish Academy of Sciences",FsF-R1.3-02D,2
CMAJ,FsF-F3-01M,3
CMAJ,FsF-A1-03D,3
CMAJ,FsF-R1.1-01M,3
CMAJ,FsF-R1.3-02D,3
CMA Impact Inc.,FsF-F3-01M,2
CMA Impact Inc.,FsF-A1-03D,2
CMA Impact Inc.,FsF-R1.1-01M,2
CMA Impact Inc.,FsF-R1.3-02D,2
Geological Society of London,FsF-F3-01M,2
Geological Society of London,FsF-A1-01M,2
Geological Society of London,FsF-A1-03D,2
Geological Society of London,FsF-R1.1-01M,2
Geological Society of London,FsF-R1.3-02D,2
J.F. Bergmann-Verlag,FsF-F3-01M,3
J.F. Bergmann-Verlag,FsF-A1-01M,3
J.F. Bergmann-Verlag,FsF-A1-03D,3
J.F. Bergmann-Verlag,FsF-R1.1-01M,3
J.F. Bergmann-Verlag,FsF-R1.3-02D,3
"J.F. Bergmann-Verlag, Munich",FsF-F3-01M,1
"J.F. Bergmann-Verlag, Munich",FsF-A1-01M,1
"J.F. Bergmann-Verlag, Munich",FsF-A1-03D,1
"J.F. Bergmann-Verlag, Munich",FsF-R1.1-01M,1
"J.F. Bergmann-Verlag, Munich",FsF-R1.3-02D,1
Dustri-Verlgag Dr. Karl Feistle,FsF-F3-01M,2
Dustri-Verlgag Dr. Karl Feistle,FsF-F4-01M,2
Dustri-Verlgag Dr. Karl Feistle,FsF-A1-01M,2
Dustri-Verlgag Dr. Karl Feistle,FsF-A1-03D,2
Dustri-Verlgag Dr. Karl Feistle,FsF-R1-01MD,2
Dustri-Verlgag Dr. Karl Feistle,FsF-R1.1-01M,2
Dustri-Verlgag Dr. Karl Feistle,FsF-R1.3-02D,2
UPV/EHU Press,FsF-F3-01M,2
UPV/EHU Press,FsF-A1-01M,2
UPV/EHU Press,FsF-A1-03D,2
UPV/EHU Press,FsF-I3-01M,2
UPV/EHU Press,FsF-R1.1-01M,2
UPV/EHU Press,FsF-R1.3-02D,2
The International Journal of Developmental Biology,FsF-F3-01M,1
The International Journal of Developmental Biology,FsF-A1-01M,1
The International Journal of Developmental Biology,FsF-A1-03D,1
The International Journal of Developmental Biology,FsF-I3-01M,1
The International Journal of Developmental Biology,FsF-R1.1-01M,1
The International Journal of Developmental Biology,FsF-R1.3-02D,1
British Journal of Ophthalmology,FsF-F3-01M,1
British Journal of Ophthalmology,FsF-A1-03D,1
British Journal of Ophthalmology,FsF-R1.1-01M,1
British Journal of Ophthalmology,FsF-R1.3-02D,1
Antioxidants & Redox Signaling,FsF-F3-01M,1
Antioxidants & Redox Signaling,FsF-A1-01M,1
Antioxidants & Redox Signaling,FsF-A1-03D,1
Antioxidants & Redox Signaling,FsF-R1.1-01M,1
Antioxidants & Redox Signaling,FsF-R1.3-02D,1
American Journal of Neuroradiology,FsF-F3-01M,6
American Journal of Neuroradiology,FsF-A1-03D,6
American Journal of Neuroradiology,FsF-R1.1-01M,6
American Journal of Neuroradiology,FsF-R1.3-02D,6
Sage PublicationsLondon,FsF-F3-01M,1
Sage PublicationsLondon,FsF-A1-01M,1
Sage PublicationsLondon,FsF-A1-03D,1
Sage PublicationsLondon,FsF-R1.1-01M,1
Sage PublicationsLondon,FsF-R1.3-02D,1
The Eurographics Association,FsF-A1-01M,2
The Eurographics Association,FsF-I1-01M,2
The Eurographics Association,FsF-R1-01MD,2
The Eurographics Association,FsF-R1.1-01M,2
Victoria University of Wellington Library,FsF-F3-01M,2
Victoria University of Wellington Library,FsF-A1-03D,2
Victoria University of Wellington Library,FsF-R1.1-01M,2
Victoria University of Wellington Library,FsF-R1.3-02D,2
IEEE Comput. Soc. Press,FsF-F3-01M,2
IEEE Comput. Soc. Press,FsF-F4-01M,2
IEEE Comput. Soc. Press,FsF-A1-01M,2
IEEE Comput. Soc. Press,FsF-A1-03D,2
IEEE Comput. Soc. Press,FsF-I3-01M,2
IEEE Comput. Soc. Press,FsF-R1-01MD,2
IEEE Comput. Soc. Press,FsF-R1.1-01M,2
IEEE Comput. Soc. Press,FsF-R1.3-02D,2
SensePublishers,FsF-F3-01M,1
SensePublishers,FsF-A1-01M,1
SensePublishers,FsF-A1-03D,1
SensePublishers,FsF-R1.1-01M,1
SensePublishers,FsF-R1.3-02D,1
"SensePublishers, Rotterdam",FsF-F3-01M,1
"SensePublishers, Rotterdam",FsF-A1-01M,1
"SensePublishers, Rotterdam",FsF-A1-03D,1
"SensePublishers, Rotterdam",FsF-R1.1-01M,1
"SensePublishers, Rotterdam",FsF-R1.3-02D,1
Cellule MathDoc/Centre Mersenne,FsF-F3-01M,2
Cellule MathDoc/Centre Mersenne,FsF-F4-01M,2
Cellule MathDoc/Centre Mersenne,FsF-A1-01M,2
Cellule MathDoc/Centre Mersenne,FsF-A1-03D,2
Cellule MathDoc/Centre Mersenne,FsF-R1-01MD,2
Cellule MathDoc/Centre Mersenne,FsF-R1.1-01M,2
Cellule MathDoc/Centre Mersenne,FsF-R1.3-02D,2
Universität Ulm,FsF-I1-01M,2
Universität Ulm,FsF-I3-01M,2
Universität Ulm,FsF-R1-01MD,2
Linguistic Society of America,FsF-F3-01M,1
Linguistic Society of America,FsF-F4-01M,1
Linguistic Society of America,FsF-A1-01M,1
Linguistic Society of America,FsF-A1-03D,1
Linguistic Society of America,FsF-R1.1-01M,1
Linguistic Society of America,FsF-R1.3-02D,1
Project MUSE,FsF-F3-01M,2
Project MUSE,FsF-F4-01M,2
Project MUSE,FsF-A1-01M,2
Project MUSE,FsF-A1-03D,2
Project MUSE,FsF-R1.1-01M,2
Project MUSE,FsF-R1.3-02D,2
Antimicrobial Agents and Chemotherapy,FsF-F3-01M,1
Antimicrobial Agents and Chemotherapy,FsF-A1-03D,1
Antimicrobial Agents and Chemotherapy,FsF-R1.1-01M,1
Antimicrobial Agents and Chemotherapy,FsF-R1.3-02D,1
https://taylorfrancis.com,FsF-F3-01M,1
https://taylorfrancis.com,FsF-A1-01M,1
https://taylorfrancis.com,FsF-A1-03D,1
https://taylorfrancis.com,FsF-R1.1-01M,1
https://taylorfrancis.com,FsF-R1.3-02D,1
Chapman and Hall/CRC,FsF-F3-01M,2
Chapman and Hall/CRC,FsF-A1-01M,2
Chapman and Hall/CRC,FsF-A1-03D,2
Chapman and Hall/CRC,FsF-R1.1-01M,2
Chapman and Hall/CRC,FsF-R1.3-02D,2
"Mary Ann Liebert, Inc., publishers  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-F3-01M,1
"Mary Ann Liebert, Inc., publishers  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-A1-03D,1
"Mary Ann Liebert, Inc., publishers  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-R1.1-01M,1
"Mary Ann Liebert, Inc., publishers  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-R1.3-02D,1
Human Gene Therapy,FsF-F3-01M,1
Human Gene Therapy,FsF-A1-03D,1
Human Gene Therapy,FsF-R1.1-01M,1
Human Gene Therapy,FsF-R1.3-02D,1
American Journal of Physiology-Gastrointestinal and Liver Physiology,FsF-F3-01M,1
American Journal of Physiology-Gastrointestinal and Liver Physiology,FsF-A1-03D,1
American Journal of Physiology-Gastrointestinal and Liver Physiology,FsF-R1.1-01M,1
American Journal of Physiology-Gastrointestinal and Liver Physiology,FsF-R1.3-02D,1
Occupational & Environmental Medicine,FsF-F3-01M,1
Occupational & Environmental Medicine,FsF-A1-03D,1
Occupational & Environmental Medicine,FsF-R1.1-01M,1
Occupational & Environmental Medicine,FsF-R1.3-02D,1
Wiley Interdisciplinary Reviews,FsF-F3-01M,1
Wiley Interdisciplinary Reviews,FsF-A1-01M,1
Wiley Interdisciplinary Reviews,FsF-A1-03D,1
Wiley Interdisciplinary Reviews,FsF-I3-01M,1
Wiley Interdisciplinary Reviews,FsF-R1.1-01M,1
Wiley Interdisciplinary Reviews,FsF-R1.3-02D,1
Physical Review Journals Archive,FsF-F3-01M,1
Physical Review Journals Archive,FsF-A1-01M,1
Physical Review Journals Archive,FsF-A1-03D,1
Physical Review Journals Archive,FsF-I3-01M,1
Physical Review Journals Archive,FsF-R1.1-01M,1
Physical Review Journals Archive,FsF-R1.3-02D,1
SIAM Journal on Computing,FsF-F3-01M,1
SIAM Journal on Computing,FsF-A1-03D,1
SIAM Journal on Computing,FsF-R1.1-01M,1
SIAM Journal on Computing,FsF-R1.3-02D,1
Forum Multimedia Publishing LLC,FsF-F3-01M,1
Forum Multimedia Publishing LLC,FsF-F4-01M,1
Forum Multimedia Publishing LLC,FsF-A1-01M,1
Forum Multimedia Publishing LLC,FsF-A1-03D,1
Forum Multimedia Publishing LLC,FsF-I3-01M,1
Forum Multimedia Publishing LLC,FsF-R1-01MD,1
Forum Multimedia Publishing LLC,FsF-R1.1-01M,1
Forum Multimedia Publishing LLC,FsF-R1.3-02D,1
SCI Journals,FsF-F3-01M,1
SCI Journals,FsF-A1-01M,1
SCI Journals,FsF-A1-03D,1
SCI Journals,FsF-R1.1-01M,1
SCI Journals,FsF-R1.3-02D,1
European Forest Institute,FsF-F3-01M,2
European Forest Institute,FsF-A1-01M,2
European Forest Institute,FsF-A1-03D,2
European Forest Institute,FsF-R1-01MD,2
European Forest Institute,FsF-R1.1-01M,2
European Forest Institute,FsF-R1.3-02D,2
WIT Press,FsF-F3-01M,3
WIT Press,FsF-A1-01M,3
WIT Press,FsF-A1-03D,3
WIT Press,FsF-R1-01MD,3
WIT Press,FsF-R1.1-01M,3
WIT Press,FsF-R1.3-02D,3
British Editorial Society of Bone & Joint Surgery,FsF-F3-01M,2
British Editorial Society of Bone & Joint Surgery,FsF-A1-01M,2
British Editorial Society of Bone & Joint Surgery,FsF-A1-03D,2
British Editorial Society of Bone & Joint Surgery,FsF-R1.1-01M,2
British Editorial Society of Bone & Joint Surgery,FsF-R1.3-02D,2
Schloss Dagstuhl – Leibniz-Zentrum für Informatik,FsF-A1-03D,6
Schloss Dagstuhl – Leibniz-Zentrum für Informatik,FsF-R1.3-02D,6
"EDP Sciences, Springer-Verlag",FsF-F3-01M,2
"EDP Sciences, Springer-Verlag",FsF-A1-03D,2
"EDP Sciences, Springer-Verlag",FsF-R1.1-01M,2
"EDP Sciences, Springer-Verlag",FsF-R1.3-02D,2
Neurology Neuroimmunology & Neuroinflammation,FsF-F3-01M,1
Neurology Neuroimmunology & Neuroinflammation,FsF-A1-01M,1
Neurology Neuroimmunology & Neuroinflammation,FsF-A1-03D,1
Neurology Neuroimmunology & Neuroinflammation,FsF-R1.1-01M,1
Neurology Neuroimmunology & Neuroinflammation,FsF-R1.3-02D,1
American Society of Mechanical Engineers Digital Collection,FsF-F3-01M,1
American Society of Mechanical Engineers Digital Collection,FsF-A1-01M,1
American Society of Mechanical Engineers Digital Collection,FsF-A1-03D,1
American Society of Mechanical Engineers Digital Collection,FsF-R1.1-01M,1
American Society of Mechanical Engineers Digital Collection,FsF-R1.3-02D,1
ASME Digital Collection,FsF-F3-01M,1
ASME Digital Collection,FsF-A1-01M,1
ASME Digital Collection,FsF-A1-03D,1
ASME Digital Collection,FsF-R1.1-01M,1
ASME Digital Collection,FsF-R1.3-02D,1
ASME International,FsF-F3-01M,2
ASME International,FsF-A1-01M,2
ASME International,FsF-A1-03D,2
ASME International,FsF-R1.1-01M,2
ASME International,FsF-R1.3-02D,2
