publisher,metric,count
British Medical Journal Publishing Group,FsF-R1.3-02D,2
BMJ Open,FsF-F3-01M,1
BMJ Open,FsF-A1-03D,1
BMJ Open,FsF-R1.1-01M,1
BMJ Open,FsF-R1.3-02D,1
Journal of Virology,FsF-F3-01M,2
Journal of Virology,FsF-A1-03D,2
Journal of Virology,FsF-R1.1-01M,2
Journal of Virology,FsF-R1.3-02D,2
Journal of Virology,FsF-A1-01M,1
The Wildlife Society,FsF-F3-01M,2
The Wildlife Society,FsF-A1-01M,2
The Wildlife Society,FsF-A1-03D,2
The Wildlife Society,FsF-R1.1-01M,2
The Wildlife Society,FsF-R1.3-02D,2
American Journal of Science,FsF-F3-01M,1
American Journal of Science,FsF-A1-01M,1
American Journal of Science,FsF-A1-03D,1
American Journal of Science,FsF-R1.1-01M,1
American Journal of Science,FsF-R1.3-02D,1
American Journal of Science (AJS),FsF-F3-01M,2
American Journal of Science (AJS),FsF-A1-01M,2
American Journal of Science (AJS),FsF-A1-03D,2
American Journal of Science (AJS),FsF-R1.1-01M,2
American Journal of Science (AJS),FsF-R1.3-02D,2
Sciendo,FsF-F3-01M,2
Sciendo,FsF-A1-01M,2
Sciendo,FsF-A1-03D,2
Sciendo,FsF-I3-01M,1
Sciendo,FsF-R1.1-01M,2
Sciendo,FsF-R1.3-02D,2
Senckenberg Gesellschaft für Naturforschung,FsF-F3-01M,3
Senckenberg Gesellschaft für Naturforschung,FsF-A1-01M,3
Senckenberg Gesellschaft für Naturforschung,FsF-A1-03D,3
Senckenberg Gesellschaft für Naturforschung,FsF-R1.1-01M,3
Senckenberg Gesellschaft für Naturforschung,FsF-R1.3-02D,3
Vertebrate Zoology,FsF-F3-01M,1
Vertebrate Zoology,FsF-A1-01M,1
Vertebrate Zoology,FsF-A1-03D,1
Vertebrate Zoology,FsF-R1.1-01M,1
Vertebrate Zoology,FsF-R1.3-02D,1
Pensoft Publishers,FsF-F3-01M,2
Pensoft Publishers,FsF-A1-01M,2
Pensoft Publishers,FsF-A1-03D,2
Pensoft Publishers,FsF-R1.1-01M,2
Pensoft Publishers,FsF-R1.3-02D,2
Oxford University PressNew York,FsF-F3-01M,2
Oxford University PressNew York,FsF-A1-01M,2
Oxford University PressNew York,FsF-A1-03D,2
Oxford University PressNew York,FsF-R1.1-01M,2
Oxford University PressNew York,FsF-R1.3-02D,2
Philosophical Transactions of the Royal Society of London. Series B: Biological Sciences,FsF-F3-01M,1
Philosophical Transactions of the Royal Society of London. Series B: Biological Sciences,FsF-A1-01M,1
Philosophical Transactions of the Royal Society of London. Series B: Biological Sciences,FsF-A1-03D,1
Philosophical Transactions of the Royal Society of London. Series B: Biological Sciences,FsF-R1.1-01M,1
Philosophical Transactions of the Royal Society of London. Series B: Biological Sciences,FsF-R1.3-02D,1
Journal of Psychiatry and Neuroscience,FsF-F3-01M,2
Journal of Psychiatry and Neuroscience,FsF-A1-03D,2
Journal of Psychiatry and Neuroscience,FsF-R1.1-01M,2
Journal of Psychiatry and Neuroscience,FsF-R1.3-02D,2
JPN,FsF-F3-01M,1
JPN,FsF-A1-03D,1
JPN,FsF-R1.1-01M,1
JPN,FsF-R1.3-02D,1
Journal of Applied Physiology,FsF-F3-01M,1
Journal of Applied Physiology,FsF-A1-03D,1
Journal of Applied Physiology,FsF-R1.1-01M,1
Journal of Applied Physiology,FsF-R1.3-02D,1
The British Journal for the Philosophy of Science,FsF-F3-01M,1
The British Journal for the Philosophy of Science,FsF-A1-03D,1
The British Journal for the Philosophy of Science,FsF-R1.1-01M,1
The British Journal for the Philosophy of Science,FsF-R1.3-02D,1
Oekom Publishers GmbH,FsF-F3-01M,2
Oekom Publishers GmbH,FsF-A1-03D,2
Oekom Publishers GmbH,FsF-R1.1-01M,2
Oekom Publishers GmbH,FsF-R1.3-02D,2
"Progress in Computational Fluid Dynamics, an International Journal",FsF-F3-01M,1
"Progress in Computational Fluid Dynamics, an International Journal",FsF-A1-01M,1
"Progress in Computational Fluid Dynamics, an International Journal",FsF-A1-03D,1
"Progress in Computational Fluid Dynamics, an International Journal",FsF-R1.1-01M,1
"Progress in Computational Fluid Dynamics, an International Journal",FsF-R1.3-02D,1
Hogrefe Verlag Göttingen,FsF-F3-01M,4
Hogrefe Verlag Göttingen,FsF-A1-01M,4
Hogrefe Verlag Göttingen,FsF-A1-03D,4
Hogrefe Verlag Göttingen,FsF-R1.1-01M,4
Hogrefe Verlag Göttingen,FsF-R1.3-02D,4
Zeitschrift für Klinische Psychologie und Psychotherapie,FsF-F3-01M,2
Zeitschrift für Klinische Psychologie und Psychotherapie,FsF-A1-01M,2
Zeitschrift für Klinische Psychologie und Psychotherapie,FsF-A1-03D,2
Zeitschrift für Klinische Psychologie und Psychotherapie,FsF-R1.1-01M,2
Zeitschrift für Klinische Psychologie und Psychotherapie,FsF-R1.3-02D,2
Scientific Research Publishing,FsF-F3-01M,2
Scientific Research Publishing,FsF-A1-03D,2
Scientific Research Publishing,FsF-R1.1-01M,2
Scientific Research Publishing,FsF-R1.3-02D,2
SCIRP,FsF-F3-01M,1
SCIRP,FsF-A1-03D,1
SCIRP,FsF-R1.1-01M,1
SCIRP,FsF-R1.3-02D,1
"Scientific Research Publishing, Inc.",FsF-F3-01M,2
"Scientific Research Publishing, Inc.",FsF-A1-03D,2
"Scientific Research Publishing, Inc.",FsF-R1.1-01M,2
"Scientific Research Publishing, Inc.",FsF-R1.3-02D,2
Proceedings of the Royal Society of London. A. Mathematical and Physical Sciences,FsF-F3-01M,1
Proceedings of the Royal Society of London. A. Mathematical and Physical Sciences,FsF-A1-03D,1
Proceedings of the Royal Society of London. A. Mathematical and Physical Sciences,FsF-I3-01M,1
Proceedings of the Royal Society of London. A. Mathematical and Physical Sciences,FsF-R1.1-01M,1
Proceedings of the Royal Society of London. A. Mathematical and Physical Sciences,FsF-R1.3-02D,1
"American Thoracic SocietyNew York, NY",FsF-F3-01M,2
"American Thoracic SocietyNew York, NY",FsF-A1-03D,2
"American Thoracic SocietyNew York, NY",FsF-R1-01MD,2
"American Thoracic SocietyNew York, NY",FsF-R1.1-01M,2
"American Thoracic SocietyNew York, NY",FsF-R1.3-02D,2
Society for Conservation Biology,FsF-F3-01M,1
Society for Conservation Biology,FsF-A1-01M,1
Society for Conservation Biology,FsF-A1-03D,1
Society for Conservation Biology,FsF-R1.1-01M,1
Society for Conservation Biology,FsF-R1.3-02D,1
EJE,FsF-F3-01M,1
EJE,FsF-A1-03D,1
EJE,FsF-R1.1-01M,1
EJE,FsF-R1.3-02D,1
European Journal of Entomology,FsF-F3-01M,1
European Journal of Entomology,FsF-A1-03D,1
European Journal of Entomology,FsF-R1.1-01M,1
European Journal of Entomology,FsF-R1.3-02D,1
"Biology Centre, AS CR",FsF-F3-01M,2
"Biology Centre, AS CR",FsF-A1-03D,2
"Biology Centre, AS CR",FsF-R1.1-01M,2
"Biology Centre, AS CR",FsF-R1.3-02D,2
"Springer, Vienna",FsF-F3-01M,1
"Springer, Vienna",FsF-A1-01M,1
"Springer, Vienna",FsF-A1-03D,1
"Springer, Vienna",FsF-R1.1-01M,1
"Springer, Vienna",FsF-R1.3-02D,1
Physical Review Research,FsF-F3-01M,1
Physical Review Research,FsF-A1-01M,1
Physical Review Research,FsF-A1-03D,1
Physical Review Research,FsF-I3-01M,1
Physical Review Research,FsF-R1.1-01M,1
Physical Review Research,FsF-R1.3-02D,1
Verein philosophie.ch,FsF-F3-01M,2
Verein philosophie.ch,FsF-A1-01M,2
Verein philosophie.ch,FsF-A1-03D,2
Verein philosophie.ch,FsF-R1.1-01M,2
Verein philosophie.ch,FsF-R1.3-02D,2
Reviews of Modern Physics,FsF-F3-01M,1
Reviews of Modern Physics,FsF-A1-01M,1
Reviews of Modern Physics,FsF-A1-03D,1
Reviews of Modern Physics,FsF-I3-01M,1
Reviews of Modern Physics,FsF-R1.1-01M,1
Reviews of Modern Physics,FsF-R1.3-02D,1
Springer Basel,FsF-F3-01M,5
Springer Basel,FsF-A1-03D,5
Springer Basel,FsF-R1.1-01M,5
Springer Basel,FsF-R1.3-02D,5
Springer Basel,FsF-A1-01M,3
BMJ,FsF-F3-01M,2
BMJ,FsF-A1-03D,2
BMJ,FsF-R1.1-01M,2
BMJ,FsF-R1.3-02D,2
Leibniz Institute for Psychology (ZPID),FsF-F3-01M,2
Leibniz Institute for Psychology (ZPID),FsF-A1-03D,2
Leibniz Institute for Psychology (ZPID),FsF-R1.1-01M,2
Leibniz Institute for Psychology (ZPID),FsF-R1.3-02D,2
Federation of American Societies for Experimental Biology,FsF-F3-01M,3
Federation of American Societies for Experimental Biology,FsF-A1-01M,3
Federation of American Societies for Experimental Biology,FsF-A1-03D,3
Federation of American Societies for Experimental Biology,FsF-I3-01M,3
Federation of American Societies for Experimental Biology,FsF-R1.1-01M,3
Federation of American Societies for Experimental Biology,FsF-R1.3-02D,3
Proceedings,FsF-F3-01M,1
Proceedings,FsF-A1-01M,1
Proceedings,FsF-A1-03D,1
Proceedings,FsF-R1.1-01M,1
Proceedings,FsF-R1.3-02D,1
International Association of Applied Psychology,FsF-F3-01M,8
International Association of Applied Psychology,FsF-A1-01M,8
International Association of Applied Psychology,FsF-A1-03D,8
International Association of Applied Psychology,FsF-I3-01M,5
International Association of Applied Psychology,FsF-R1.1-01M,8
International Association of Applied Psychology,FsF-R1.3-02D,8
Trans Tech Publications Ltd,FsF-F3-01M,1
Trans Tech Publications Ltd,FsF-F4-01M,1
Trans Tech Publications Ltd,FsF-A1-01M,1
Trans Tech Publications Ltd,FsF-A1-03D,1
Trans Tech Publications Ltd,FsF-R1.1-01M,1
Trans Tech Publications Ltd,FsF-R1.3-02D,1
"Trans Tech Publications, Ltd.",FsF-F3-01M,2
"Trans Tech Publications, Ltd.",FsF-F4-01M,2
"Trans Tech Publications, Ltd.",FsF-A1-01M,2
"Trans Tech Publications, Ltd.",FsF-A1-03D,2
"Trans Tech Publications, Ltd.",FsF-R1.1-01M,2
"Trans Tech Publications, Ltd.",FsF-R1.3-02D,2
Springer Medizin,FsF-F3-01M,2
Springer Medizin,FsF-A1-03D,2
Springer Medizin,FsF-R1.1-01M,2
Springer Medizin,FsF-R1.3-02D,2
Wiley Interdisciplinary Reviews,FsF-F3-01M,1
Wiley Interdisciplinary Reviews,FsF-A1-01M,1
Wiley Interdisciplinary Reviews,FsF-A1-03D,1
Wiley Interdisciplinary Reviews,FsF-I3-01M,1
Wiley Interdisciplinary Reviews,FsF-R1.1-01M,1
Wiley Interdisciplinary Reviews,FsF-R1.3-02D,1
"Arteriosclerosis, Thrombosis, and Vascular Biology",FsF-F3-01M,1
"Arteriosclerosis, Thrombosis, and Vascular Biology",FsF-A1-01M,1
"Arteriosclerosis, Thrombosis, and Vascular Biology",FsF-A1-03D,1
"Arteriosclerosis, Thrombosis, and Vascular Biology",FsF-R1.1-01M,1
"Arteriosclerosis, Thrombosis, and Vascular Biology",FsF-R1.3-02D,1
Linguistic Society of America,FsF-F3-01M,4
Linguistic Society of America,FsF-A1-03D,4
Linguistic Society of America,FsF-R1.1-01M,4
Linguistic Society of America,FsF-R1.3-02D,4
Oxford University PressOxford,FsF-F3-01M,3
Oxford University PressOxford,FsF-F4-01M,1
Oxford University PressOxford,FsF-A1-01M,3
Oxford University PressOxford,FsF-A1-03D,3
Oxford University PressOxford,FsF-R1-01MD,1
Oxford University PressOxford,FsF-R1.1-01M,3
Oxford University PressOxford,FsF-R1.3-02D,3
Mineralogical Society of America,FsF-F3-01M,2
Mineralogical Society of America,FsF-A1-03D,2
Mineralogical Society of America,FsF-R1.1-01M,2
Mineralogical Society of America,FsF-R1.3-02D,2
Birkhäuser Basel,FsF-F3-01M,8
Birkhäuser Basel,FsF-A1-01M,8
Birkhäuser Basel,FsF-A1-03D,8
Birkhäuser Basel,FsF-R1.1-01M,8
Birkhäuser Basel,FsF-R1.3-02D,8
"Birkhäuser, Basel",FsF-F3-01M,4
"Birkhäuser, Basel",FsF-A1-01M,4
"Birkhäuser, Basel",FsF-A1-03D,4
"Birkhäuser, Basel",FsF-R1.1-01M,4
"Birkhäuser, Basel",FsF-R1.3-02D,4
Kluwer Law International BV,FsF-F3-01M,2
Kluwer Law International BV,FsF-A1-01M,2
Kluwer Law International BV,FsF-A1-03D,2
Kluwer Law International BV,FsF-R1-01MD,2
Kluwer Law International BV,FsF-R1.1-01M,2
Kluwer Law International BV,FsF-R1.3-02D,2
World Scientific Pub Co Pte Lt,FsF-F3-01M,2
World Scientific Pub Co Pte Lt,FsF-A1-01M,2
World Scientific Pub Co Pte Lt,FsF-A1-03D,2
World Scientific Pub Co Pte Lt,FsF-R1.1-01M,2
World Scientific Pub Co Pte Lt,FsF-R1.3-02D,2
"Springer VS, Wiesbaden",FsF-F3-01M,1
"Springer VS, Wiesbaden",FsF-A1-01M,1
"Springer VS, Wiesbaden",FsF-A1-03D,1
"Springer VS, Wiesbaden",FsF-R1.1-01M,1
"Springer VS, Wiesbaden",FsF-R1.3-02D,1
Hogrefe Verlag,FsF-F3-01M,1
Hogrefe Verlag,FsF-A1-01M,1
Hogrefe Verlag,FsF-A1-03D,1
Hogrefe Verlag,FsF-R1.1-01M,1
Hogrefe Verlag,FsF-R1.3-02D,1
Zeitschrift für Gesundheitspsychologie,FsF-F3-01M,2
Zeitschrift für Gesundheitspsychologie,FsF-A1-01M,2
Zeitschrift für Gesundheitspsychologie,FsF-A1-03D,2
Zeitschrift für Gesundheitspsychologie,FsF-R1.1-01M,2
Zeitschrift für Gesundheitspsychologie,FsF-R1.3-02D,2
WORLD SCIENTIFIC,FsF-F3-01M,2
WORLD SCIENTIFIC,FsF-F4-01M,2
WORLD SCIENTIFIC,FsF-A1-01M,2
WORLD SCIENTIFIC,FsF-A1-03D,2
WORLD SCIENTIFIC,FsF-R1-01MD,2
WORLD SCIENTIFIC,FsF-R1.1-01M,2
WORLD SCIENTIFIC,FsF-R1.3-02D,2
American Meteorological Society,FsF-F3-01M,1
American Meteorological Society,FsF-A1-01M,1
American Meteorological Society,FsF-A1-03D,1
American Meteorological Society,FsF-I3-01M,1
American Meteorological Society,FsF-R1.1-01M,1
American Meteorological Society,FsF-R1.3-02D,1
AMETSOC,FsF-F3-01M,1
AMETSOC,FsF-A1-01M,1
AMETSOC,FsF-A1-03D,1
AMETSOC,FsF-I3-01M,1
AMETSOC,FsF-R1.1-01M,1
AMETSOC,FsF-R1.3-02D,1
Organisation for Economic Co-Operation and Development (OECD),FsF-F3-01M,1
Organisation for Economic Co-Operation and Development (OECD),FsF-F4-01M,1
Organisation for Economic Co-Operation and Development (OECD),FsF-A1-01M,1
Organisation for Economic Co-Operation and Development (OECD),FsF-A1-03D,1
Organisation for Economic Co-Operation and Development (OECD),FsF-R1-01MD,1
Organisation for Economic Co-Operation and Development (OECD),FsF-R1.1-01M,1
Organisation for Economic Co-Operation and Development (OECD),FsF-R1.3-02D,1
Open Library of Humanities,FsF-F3-01M,1
Open Library of Humanities,FsF-A1-03D,1
Open Library of Humanities,FsF-R1.1-01M,1
Open Library of Humanities,FsF-R1.3-02D,1
Glossa: a journal of general linguistics,FsF-F3-01M,1
Glossa: a journal of general linguistics,FsF-A1-03D,1
Glossa: a journal of general linguistics,FsF-R1.1-01M,1
Glossa: a journal of general linguistics,FsF-R1.3-02D,1
"VS Verlag für Sozialwissenschaften, Wiesbaden",FsF-F3-01M,2
"VS Verlag für Sozialwissenschaften, Wiesbaden",FsF-A1-01M,2
"VS Verlag für Sozialwissenschaften, Wiesbaden",FsF-A1-03D,2
"VS Verlag für Sozialwissenschaften, Wiesbaden",FsF-R1.1-01M,2
"VS Verlag für Sozialwissenschaften, Wiesbaden",FsF-R1.3-02D,2
utb GmbH,FsF-F3-01M,1
utb GmbH,FsF-F4-01M,1
utb GmbH,FsF-A1-01M,1
utb GmbH,FsF-A1-03D,1
utb GmbH,FsF-R1-01MD,1
utb GmbH,FsF-R1.1-01M,1
utb GmbH,FsF-R1.3-02D,1
"Mary Ann Liebert, Inc., publishers  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-F3-01M,1
"Mary Ann Liebert, Inc., publishers  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-A1-03D,1
"Mary Ann Liebert, Inc., publishers  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-R1.1-01M,1
"Mary Ann Liebert, Inc., publishers  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-R1.3-02D,1
"Cyberpsychology, Behavior, and Social Networking",FsF-F3-01M,1
"Cyberpsychology, Behavior, and Social Networking",FsF-A1-03D,1
"Cyberpsychology, Behavior, and Social Networking",FsF-R1.1-01M,1
"Cyberpsychology, Behavior, and Social Networking",FsF-R1.3-02D,1
"EDP Sciences, Springer-Verlag",FsF-F3-01M,2
"EDP Sciences, Springer-Verlag",FsF-A1-03D,2
"EDP Sciences, Springer-Verlag",FsF-R1.1-01M,2
"EDP Sciences, Springer-Verlag",FsF-R1.3-02D,2
BCS Learning & Development,FsF-F3-01M,3
BCS Learning & Development,FsF-A1-01M,3
BCS Learning & Development,FsF-A1-03D,3
BCS Learning & Development,FsF-R1.1-01M,3
BCS Learning & Development,FsF-R1.3-02D,3
ScienceOpen,FsF-F3-01M,1
ScienceOpen,FsF-A1-01M,1
ScienceOpen,FsF-A1-03D,1
ScienceOpen,FsF-R1.1-01M,1
ScienceOpen,FsF-R1.3-02D,1
D. Steinkopff-Verlag,FsF-F3-01M,2
D. Steinkopff-Verlag,FsF-A1-03D,2
D. Steinkopff-Verlag,FsF-R1.1-01M,2
D. Steinkopff-Verlag,FsF-R1.3-02D,2
Società Italiana di Fisica,FsF-F3-01M,4
Società Italiana di Fisica,FsF-A1-03D,4
Società Italiana di Fisica,FsF-R1.1-01M,4
Società Italiana di Fisica,FsF-R1.3-02D,4
VLDB EndowmentPUB4722,FsF-F3-01M,1
VLDB EndowmentPUB4722,FsF-A1-01M,1
VLDB EndowmentPUB4722,FsF-A1-03D,1
VLDB EndowmentPUB4722,FsF-R1.1-01M,1
VLDB EndowmentPUB4722,FsF-R1.3-02D,1
Proceedings of the VLDB Endowment,FsF-F3-01M,1
Proceedings of the VLDB Endowment,FsF-A1-01M,1
Proceedings of the VLDB Endowment,FsF-A1-03D,1
Proceedings of the VLDB Endowment,FsF-R1.1-01M,1
Proceedings of the VLDB Endowment,FsF-R1.3-02D,1
Journal of Personnel Psychology,FsF-F3-01M,1
Journal of Personnel Psychology,FsF-A1-01M,1
Journal of Personnel Psychology,FsF-A1-03D,1
Journal of Personnel Psychology,FsF-R1.1-01M,1
Journal of Personnel Psychology,FsF-R1.3-02D,1
Hogrefe Publishing Group,FsF-F3-01M,12
Hogrefe Publishing Group,FsF-A1-01M,12
Hogrefe Publishing Group,FsF-A1-03D,12
Hogrefe Publishing Group,FsF-R1.1-01M,12
Hogrefe Publishing Group,FsF-R1.3-02D,12
Hogrefe Publishing Group,FsF-F4-01M,2
Hogrefe Publishing Group,FsF-R1-01MD,2
"Palgrave Macmillan, London",FsF-F3-01M,2
"Palgrave Macmillan, London",FsF-A1-01M,2
"Palgrave Macmillan, London",FsF-A1-03D,2
"Palgrave Macmillan, London",FsF-R1.1-01M,2
"Palgrave Macmillan, London",FsF-R1.3-02D,2
"Institute for Empirical Research in Economics, University of Zurich",FsF-F3-01M,2
"Institute for Empirical Research in Economics, University of Zurich",FsF-A1-03D,2
"Institute for Empirical Research in Economics, University of Zurich",FsF-I1-01M,2
"Institute for Empirical Research in Economics, University of Zurich",FsF-I3-01M,2
"Institute for Empirical Research in Economics, University of Zurich",FsF-R1.3-02D,2
American Diabetes Association,FsF-F3-01M,4
American Diabetes Association,FsF-A1-01M,4
American Diabetes Association,FsF-A1-03D,4
American Diabetes Association,FsF-R1.1-01M,4
American Diabetes Association,FsF-R1.3-02D,4
European Journal of Psychological Assessment,FsF-F3-01M,1
European Journal of Psychological Assessment,FsF-A1-01M,1
European Journal of Psychological Assessment,FsF-A1-03D,1
European Journal of Psychological Assessment,FsF-R1.1-01M,1
European Journal of Psychological Assessment,FsF-R1.3-02D,1
Social Psychology,FsF-F3-01M,1
Social Psychology,FsF-A1-01M,1
Social Psychology,FsF-A1-03D,1
Social Psychology,FsF-R1.1-01M,1
Social Psychology,FsF-R1.3-02D,1
"The University of Chicago PressChicago, IL",FsF-F3-01M,2
"The University of Chicago PressChicago, IL",FsF-A1-03D,2
"The University of Chicago PressChicago, IL",FsF-R1.1-01M,2
"The University of Chicago PressChicago, IL",FsF-R1.3-02D,2
Royal Entomological Society,FsF-F3-01M,1
Royal Entomological Society,FsF-A1-01M,1
Royal Entomological Society,FsF-A1-03D,1
Royal Entomological Society,FsF-I3-01M,1
Royal Entomological Society,FsF-R1.1-01M,1
Royal Entomological Society,FsF-R1.3-02D,1
Journal of Medical Internet Research,FsF-F3-01M,2
Journal of Medical Internet Research,FsF-A1-01M,2
Journal of Medical Internet Research,FsF-A1-03D,2
Journal of Medical Internet Research,FsF-R1.1-01M,2
Journal of Medical Internet Research,FsF-R1.3-02D,2
JMIR Publications Inc.,FsF-F3-01M,2
JMIR Publications Inc.,FsF-A1-01M,2
JMIR Publications Inc.,FsF-A1-03D,2
JMIR Publications Inc.,FsF-R1.1-01M,2
JMIR Publications Inc.,FsF-R1.3-02D,2
Oldenbourg Wissenschaftsverlag,FsF-F3-01M,4
Oldenbourg Wissenschaftsverlag,FsF-A1-03D,4
Oldenbourg Wissenschaftsverlag,FsF-I3-01M,2
Oldenbourg Wissenschaftsverlag,FsF-R1.1-01M,4
Oldenbourg Wissenschaftsverlag,FsF-R1.3-02D,4
"Philosophical Transactions of the Royal Society of London. B, Biological Sciences",FsF-F3-01M,1
"Philosophical Transactions of the Royal Society of London. B, Biological Sciences",FsF-A1-03D,1
"Philosophical Transactions of the Royal Society of London. B, Biological Sciences",FsF-R1.1-01M,1
"Philosophical Transactions of the Royal Society of London. B, Biological Sciences",FsF-R1.3-02D,1
University of Zurich,FsF-F3-01M,2
University of Zurich,FsF-A1-03D,2
University of Zurich,FsF-R1.3-02D,2
(:unav),FsF-F3-01M,2
(:unav),FsF-A1-03D,2
(:unav),FsF-R1.3-02D,2
Physical Review X,FsF-F3-01M,2
Physical Review X,FsF-A1-01M,2
Physical Review X,FsF-A1-03D,2
Physical Review X,FsF-R1.1-01M,2
Physical Review X,FsF-R1.3-02D,2
Hogrefe & Huber Publishers,FsF-F3-01M,1
Hogrefe & Huber Publishers,FsF-A1-01M,1
Hogrefe & Huber Publishers,FsF-A1-03D,1
Hogrefe & Huber Publishers,FsF-R1.1-01M,1
Hogrefe & Huber Publishers,FsF-R1.3-02D,1
Methodology,FsF-F3-01M,1
Methodology,FsF-A1-01M,1
Methodology,FsF-A1-03D,1
Methodology,FsF-R1.1-01M,1
Methodology,FsF-R1.3-02D,1
CRC Press,FsF-F3-01M,1
CRC Press,FsF-A1-01M,1
CRC Press,FsF-A1-03D,1
CRC Press,FsF-I3-01M,1
CRC Press,FsF-R1.1-01M,1
CRC Press,FsF-R1.3-02D,1
University of California Press,FsF-F3-01M,2
University of California Press,FsF-A1-01M,2
University of California Press,FsF-A1-03D,2
University of California Press,FsF-R1.1-01M,2
University of California Press,FsF-R1.3-02D,2
Johns Hopkins University Press,FsF-F3-01M,1
Johns Hopkins University Press,FsF-F4-01M,1
Johns Hopkins University Press,FsF-A1-01M,1
Johns Hopkins University Press,FsF-A1-03D,1
Johns Hopkins University Press,FsF-R1.1-01M,1
Johns Hopkins University Press,FsF-R1.3-02D,1
IMF eLibrary,FsF-F3-01M,1
IMF eLibrary,FsF-A1-01M,1
IMF eLibrary,FsF-A1-03D,1
IMF eLibrary,FsF-R1.1-01M,1
IMF eLibrary,FsF-R1.3-02D,1
International Monetary Fund (IMF),FsF-F3-01M,2
International Monetary Fund (IMF),FsF-A1-01M,2
International Monetary Fund (IMF),FsF-A1-03D,2
International Monetary Fund (IMF),FsF-R1.1-01M,2
International Monetary Fund (IMF),FsF-R1.3-02D,2
"ASM PressWashington, DC",FsF-F3-01M,1
"ASM PressWashington, DC",FsF-A1-03D,1
"ASM PressWashington, DC",FsF-R1.1-01M,1
"ASM PressWashington, DC",FsF-R1.3-02D,1
EcoSal Plus,FsF-F3-01M,1
EcoSal Plus,FsF-A1-03D,1
EcoSal Plus,FsF-R1.1-01M,1
EcoSal Plus,FsF-R1.3-02D,1
"Baltzer Science Publishers, Baarn/Kluwer Academic Publishers",FsF-F3-01M,2
"Baltzer Science Publishers, Baarn/Kluwer Academic Publishers",FsF-A1-03D,2
"Baltzer Science Publishers, Baarn/Kluwer Academic Publishers",FsF-R1.1-01M,2
"Baltzer Science Publishers, Baarn/Kluwer Academic Publishers",FsF-R1.3-02D,2
University of Florida George A Smathers Libraries,FsF-F3-01M,2
University of Florida George A Smathers Libraries,FsF-A1-03D,2
University of Florida George A Smathers Libraries,FsF-R1.1-01M,2
University of Florida George A Smathers Libraries,FsF-R1.3-02D,2
Asian Chemical Editorial Society,FsF-F3-01M,1
Asian Chemical Editorial Society,FsF-A1-01M,1
Asian Chemical Editorial Society,FsF-A1-03D,1
Asian Chemical Editorial Society,FsF-I3-01M,1
Asian Chemical Editorial Society,FsF-R1.1-01M,1
Asian Chemical Editorial Society,FsF-R1.3-02D,1
The Society for the Study of Evolution,FsF-F3-01M,2
The Society for the Study of Evolution,FsF-A1-01M,2
The Society for the Study of Evolution,FsF-A1-03D,2
The Society for the Study of Evolution,FsF-R1.1-01M,2
The Society for the Study of Evolution,FsF-R1.3-02D,2
ACL Anthology,FsF-F3-01M,2
ACL Anthology,FsF-F4-01M,2
ACL Anthology,FsF-A1-01M,2
ACL Anthology,FsF-A1-03D,2
ACL Anthology,FsF-I3-01M,2
ACL Anthology,FsF-R1.1-01M,2
ACL Anthology,FsF-R1.3-02D,2
Association for Computational Linguistics,FsF-F3-01M,4
Association for Computational Linguistics,FsF-F4-01M,4
Association for Computational Linguistics,FsF-A1-01M,4
Association for Computational Linguistics,FsF-A1-03D,4
Association for Computational Linguistics,FsF-I3-01M,4
Association for Computational Linguistics,FsF-R1.1-01M,4
Association for Computational Linguistics,FsF-R1.3-02D,4
ACM Transactions on Database Systems,FsF-F3-01M,1
ACM Transactions on Database Systems,FsF-A1-01M,1
ACM Transactions on Database Systems,FsF-A1-03D,1
ACM Transactions on Database Systems,FsF-R1.1-01M,1
ACM Transactions on Database Systems,FsF-R1.3-02D,1
SIAM Journal on Applied Algebra and Geometry,FsF-F3-01M,1
SIAM Journal on Applied Algebra and Geometry,FsF-A1-03D,1
SIAM Journal on Applied Algebra and Geometry,FsF-R1.1-01M,1
SIAM Journal on Applied Algebra and Geometry,FsF-R1.3-02D,1
© Georg Thieme Verlag KG,FsF-F3-01M,1
© Georg Thieme Verlag KG,FsF-A1-01M,1
© Georg Thieme Verlag KG,FsF-A1-03D,1
© Georg Thieme Verlag KG,FsF-I3-01M,1
© Georg Thieme Verlag KG,FsF-R1.1-01M,1
© Georg Thieme Verlag KG,FsF-R1.3-02D,1
Journal of Synchrotron Radiation,FsF-F3-01M,1
Journal of Synchrotron Radiation,FsF-A1-03D,1
Journal of Synchrotron Radiation,FsF-R1.1-01M,1
Journal of Synchrotron Radiation,FsF-R1.3-02D,1
UCL Press,FsF-F3-01M,1
UCL Press,FsF-A1-03D,1
UCL Press,FsF-R1.1-01M,1
UCL Press,FsF-R1.3-02D,1
History Education Research Journal,FsF-F3-01M,1
History Education Research Journal,FsF-A1-03D,1
History Education Research Journal,FsF-R1.1-01M,1
History Education Research Journal,FsF-R1.3-02D,1
Bentham Science Publishers Ltd.,FsF-F3-01M,2
Bentham Science Publishers Ltd.,FsF-A1-01M,2
